frame,decision,sim_step,frame_ms
3161,0.017202,0.000467,0.017874
3162,0.016982,0.000477,0.017659
3163,0.016972,0.000477,0.01765
3164,0.017164,0.000478,0.017842
3165,0.017223,0.00046,0.017882
3166,0.02092,0.000466,0.021587
3167,0.01712,0.000473,0.017793
3168,0.017031,0.000476,0.017705
3169,0.017033,0.000472,0.018145
3170,0.017176,0.000479,0.017853
3171,0.017568,0.000473,0.018243
3172,0.017568,0.000697,0.018474
3173,0.017499,0.000482,0.018208
3174,0.017261,0.000474,0.017941
3175,0.017275,0.000465,0.017947
3176,0.017254,0.000466,0.017919
3177,0.017522,0.000479,0.0182
3178,0.017278,0.000477,0.017953
3179,0.019857,0.000471,0.020533
3180,0.017389,0.000467,0.018056
3181,0.017075,0.000464,0.017739
3182,0.017233,0.000472,0.017904
3183,0.017037,0.000474,0.01771
3184,0.01708,0.000463,0.017743
3185,0.017224,0.000465,0.01789
3186,0.017171,0.000474,0.017849
3187,0.017119,0.000479,0.017798
3188,0.017185,0.000463,0.017848
3189,0.017049,0.000665,0.017917
3190,0.017238,0.00047,0.017932
3191,0.019371,0.000463,0.020039
3192,0.017046,0.000473,0.01772
3193,0.017111,0.000465,0.017775
3194,0.017177,0.000483,0.017862
3195,0.017241,0.000478,0.017917
3196,0.017178,0.000468,0.017847
3197,0.017271,0.000473,0.017944
3198,0.017195,0.000477,0.017873
3199,0.017261,0.000463,0.017923
3200,0.017196,0.000462,0.017859
3201,0.017174,0.000476,0.017852
3202,0.017235,0.000472,0.017909
3203,0.017212,0.000467,0.01788
3204,0.05042,0.001031,0.052042
3205,0.030225,0.000945,0.031585
3206,0.018816,0.000512,0.019646
3207,0.017328,0.000468,0.017997
3208,0.044332,0.000732,0.045599
3209,0.019342,0.000486,0.02007
3210,0.01755,0.000481,0.018235
3211,0.017516,0.000482,0.018207
3212,0.020743,0.000494,0.021441
3213,0.017303,0.00047,0.018104
3214,0.017367,0.000481,0.018048
3215,0.017318,0.000472,0.01799
3216,0.01728,0.000472,0.017958
3217,0.017317,0.000474,0.01799
3218,0.017227,0.000482,0.017909
3219,0.017234,0.000489,0.017922
3220,0.017449,0.000498,0.018149
3221,0.017225,0.00066,0.018121
3222,0.017496,0.000519,0.018287
3223,0.017625,0.000482,0.018311
3224,0.017398,0.000473,0.018076
3225,0.017538,0.000481,0.018228
3226,0.017194,0.000477,0.01787
3227,0.017285,0.000477,0.01797
3228,0.017415,0.000481,0.018095
3229,0.017264,0.000474,0.017938
3230,0.017279,0.000482,0.017965
3231,0.017218,0.00047,0.017888
3232,0.017227,0.000479,0.017909
3233,0.017276,0.000485,0.017961
3234,0.017382,0.00048,0.018064
3235,0.017156,0.000508,0.017863
3236,0.017132,0.000473,0.017811
3237,0.019566,0.000561,0.020341
3238,0.01751,0.000485,0.018226
3239,0.017304,0.000483,0.017991
3240,0.017343,0.000468,0.018012
3241,0.017224,0.000473,0.017899
3242,0.017855,0.000543,0.018604
3243,0.017417,0.00049,0.018106
3244,0.017374,0.000481,0.018056
3245,0.017441,0.000488,0.01813
3246,0.017246,0.000477,0.017923
3247,0.01744,0.00048,0.018122
3248,0.017285,0.000472,0.017956
3249,0.017537,0.000482,0.01822
3250,0.049362,0.001116,0.051116
3251,0.03116,0.000635,0.032151
3252,0.023819,0.000483,0.024542
3253,0.017208,0.000639,0.018069
3254,0.01741,0.000507,0.018174
3255,0.017191,0.000487,0.017885
3256,0.017344,0.000479,0.018024
3257,0.017313,0.000483,0.017995
3258,0.017385,0.000467,0.018054
3259,0.017188,0.000476,0.017863
3260,0.021057,0.00047,0.021733
3261,0.017485,0.000479,0.018172
3262,0.017377,0.000473,0.018057
3263,0.017136,0.000479,0.017818
3264,0.017291,0.00047,0.017967
3265,0.01751,0.000478,0.018194
3266,0.017332,0.000477,0.018015
3267,0.017516,0.000469,0.018193
3268,0.01739,0.00048,0.018209
3269,0.017375,0.000571,0.018174
3270,0.01745,0.00049,0.01817
3271,0.017374,0.00048,0.018053
3272,0.017469,0.000471,0.018137
3273,0.017424,0.00048,0.018102
3274,0.017422,0.00048,0.018105
3275,0.0178,0.000566,0.018568
3276,0.017382,0.000491,0.018074
3277,0.018962,0.000696,0.019911
3278,0.019558,0.000695,0.020458
3279,0.018967,0.000531,0.019702
3280,0.01861,0.000519,0.019333
3281,0.018537,0.000514,0.019253
3282,0.018373,0.000518,0.019094
3283,0.018871,0.0005,0.019574
3284,0.020538,0.000508,0.021255
3285,0.018745,0.000607,0.01957
3286,0.018856,0.000523,0.019659
3287,0.018573,0.000512,0.019289
3288,0.018424,0.000505,0.01913
3289,0.018889,0.000506,0.0196
3290,0.018658,0.000516,0.019378
3291,0.018658,0.000514,0.019373
3292,0.018692,0.000618,0.019512
3293,0.021432,0.000508,0.022142
3294,0.020544,0.000512,0.021259
3295,0.020316,0.000497,0.021015
3296,0.054832,0.001086,0.056525
3297,0.030683,0.000526,0.031472
3298,0.021054,0.000543,0.02181
3299,0.021953,0.000532,0.022695
3300,0.021885,0.000508,0.022602
3301,0.021662,0.000683,0.022568
3302,0.021427,0.000569,0.022272
3303,0.021432,0.000504,0.02214
3304,0.025091,0.000513,0.025816
3305,0.022259,0.000561,0.023027
3306,0.02194,0.000527,0.022686
3307,0.02153,0.000518,0.022253
3308,0.021502,0.000509,0.022216
3309,0.021231,0.000499,0.021935
3310,0.021487,0.000585,0.022274
3311,0.024838,0.000533,0.025604
3312,0.024234,0.000508,0.024945
3313,0.024023,0.000533,0.024759
3314,0.024062,0.000505,0.02477
3315,0.024128,0.000517,0.02485
3316,0.024801,0.00077,0.025813
3317,0.023848,0.000608,0.024667
3318,0.023852,0.000548,0.024648
3319,0.023625,0.000523,0.024355
3320,0.023581,0.000506,0.024289
3321,0.024219,0.000659,0.025084
3322,0.024551,0.00053,0.025286
3323,0.02387,0.00051,0.024583
3324,0.02578,0.000517,0.026504
3325,0.023585,0.000508,0.024299
3326,0.023542,0.000507,0.024252
3327,0.02427,0.000523,0.024996
3328,0.024167,0.000511,0.024879
3329,0.02409,0.000525,0.024816
3330,0.023882,0.000511,0.024594
3331,0.023984,0.000516,0.024706
3332,0.023566,0.000518,0.024284
3333,0.052347,0.001383,0.054392
3334,0.034671,0.000651,0.035769
3335,0.022704,0.000738,0.023705
3336,0.021713,0.000553,0.02251
3337,0.022401,0.000548,0.023174
3338,0.02164,0.000521,0.022376
3339,0.021544,0.000513,0.022273
3340,0.021005,0.000614,0.021834
3341,0.020972,0.000579,0.021767
3342,0.024568,0.000589,0.025373
3343,0.020842,0.000524,0.021586
3344,0.021725,0.000523,0.022465
3345,0.021472,0.000523,0.022213
3346,0.021515,0.000704,0.02244
3347,0.021502,0.000523,0.022242
3348,0.021396,0.000524,0.022137
3349,0.02138,0.00057,0.022169
3350,0.021513,0.000529,0.022309
3351,0.021594,0.000527,0.022333
3352,0.02167,0.000511,0.022391
3353,0.021995,0.000507,0.022706
3354,0.021666,0.000512,0.02238
3355,0.021582,0.000516,0.02231
3356,0.021482,0.000511,0.022196
3357,0.021559,0.000515,0.022277
3358,0.021421,0.000517,0.022141
3359,0.021543,0.000509,0.022255
3360,0.02168,0.000514,0.022397
3361,0.021525,0.000534,0.022266
3362,0.023678,0.000511,0.024397
3363,0.021606,0.000509,0.022321
3364,0.021533,0.00051,0.022245
3365,0.021463,0.000775,0.022441
3366,0.022071,0.000601,0.022912
3367,0.02187,0.00053,0.022634
3368,0.022107,0.000515,0.022826
3369,0.022165,0.000516,0.022885
3370,0.021657,0.000558,0.022428
3371,0.021525,0.000569,0.022295
3372,0.021675,0.000528,0.022405
3373,0.043759,0.001269,0.062944
3374,0.036359,0.000944,0.037684
3375,0.022052,0.000554,0.022818
3376,0.050544,0.000831,0.051899
3377,0.022731,0.000539,0.02356
3378,0.021702,0.000524,0.022444
3379,0.0253,0.000535,0.026045
3380,0.021669,0.000515,0.022393
3381,0.02168,0.000686,0.022627
3382,0.021759,0.000553,0.022617
3383,0.021593,0.000527,0.022346
3384,0.02169,0.000518,0.022419
3385,0.021895,0.000523,0.022632
3386,0.021747,0.000519,0.022505
3387,0.021724,0.00052,0.022446
3388,0.021538,0.000716,0.022456
3389,0.021721,0.000563,0.022489
3390,0.021669,0.00061,0.022517
3391,0.02182,0.000622,0.022642
3392,0.021709,0.000605,0.022516
3393,0.022539,0.000539,0.023282
3394,0.02237,0.000517,0.023091
3395,0.022386,0.00063,0.023217
3396,0.02256,0.000621,0.023406
3397,0.022482,0.000641,0.023337
3398,0.022664,0.000548,0.023473
3399,0.022515,0.000509,0.02323
3400,0.02644,0.000509,0.027161
3401,0.022429,0.000518,0.023152
3402,0.023462,0.000534,0.024208
3403,0.022853,0.000519,0.023573
3404,0.022632,0.000569,0.023402
3405,0.022528,0.000523,0.023249
3406,0.022367,0.000525,0.023094
3407,0.022375,0.000504,0.023082
3408,0.022232,0.000509,0.022944
3409,0.044362,0.001136,0.046105
3410,0.041833,0.00083,0.043106
3411,0.031529,0.000544,0.032347
3412,0.022334,0.000507,0.023065
3413,0.022359,0.000654,0.023236
3414,0.022604,0.000556,0.023456
3415,0.022352,0.000504,0.023079
3416,0.022159,0.000507,0.022877
3417,0.028965,0.000509,0.029716
3418,0.022773,0.000504,0.023496
3419,0.022331,0.000507,0.023053
3420,0.022431,0.000528,0.023176
3421,0.024583,0.000786,0.025606
3422,0.024136,0.000688,0.025034
3423,0.023965,0.000548,0.024721
3424,0.023732,0.000578,0.024519
3425,0.023551,0.0007,0.02446
3426,0.023627,0.000549,0.024395
3427,0.023717,0.000567,0.024488
3428,0.023733,0.000513,0.024452
3429,0.023646,0.000562,0.024411
3430,0.023623,0.000643,0.024478
3431,0.024029,0.000621,0.024908
3432,0.023953,0.000562,0.024722
3433,0.02475,0.000544,0.025508
3434,0.023496,0.00053,0.024237
3435,0.022658,0.000515,0.023375
3436,0.02455,0.000527,0.025289
3437,0.022972,0.000524,0.023698
3438,0.022699,0.000523,0.023426
3439,0.022494,0.000521,0.023216
3440,0.023236,0.000625,0.024069
3441,0.023073,0.000552,0.023828
3442,0.023268,0.000518,0.02399
3443,0.023331,0.000522,0.024055
3444,0.023309,0.000516,0.02403
3445,0.02322,0.000523,0.023944
3446,0.055684,0.001251,0.057546
3447,0.040343,0.001367,0.042193
3448,0.02212,0.001242,0.023902
3449,0.02144,0.000596,0.02239
3450,0.020737,0.000488,0.021464
3451,0.021227,0.000506,0.021978
3452,0.020632,0.000528,0.021406
3453,0.032286,0.000522,0.033058
3454,0.026069,0.000912,0.02727
3455,0.022188,0.000551,0.023
3456,0.021809,0.000733,0.022785
3457,0.021845,0.000518,0.022607
3458,0.022023,0.00059,0.022874
3459,0.022034,0.000833,0.023111
3460,0.023795,0.00073,0.024799
3461,0.023132,0.000534,0.023946
3462,0.022967,0.000515,0.02375
3463,0.023009,0.000477,0.023738
3464,0.023075,0.000591,0.023939
3465,0.0232,0.000537,0.024112
3466,0.02296,0.000493,0.023729
3467,0.022993,0.000477,0.023725
3468,0.023774,0.00052,0.024533
3469,0.023133,0.000498,0.02388
3470,0.023046,0.000543,0.023829
3471,0.023158,0.000493,0.023887
3472,0.022841,0.000492,0.023568
3473,0.024956,0.000823,0.02602
3474,0.023447,0.000557,0.024242
3475,0.023718,0.000508,0.024476
3476,0.023411,0.000482,0.024132
3477,0.023218,0.00048,0.023932
3478,0.023209,0.000716,0.02416
3479,0.023233,0.000631,0.024102
3480,0.02324,0.000512,0.023999
3481,0.023225,0.000551,0.024017
3482,0.023305,0.000523,0.024125
3483,0.057324,0.001124,0.059161
3484,0.035955,0.000526,0.036968
3485,0.024135,0.000491,0.024882
3486,0.023462,0.000479,0.024179
3487,0.025025,0.000882,0.026142
3488,0.023769,0.000519,0.024537
3489,0.023545,0.000511,0.024309
3490,0.030343,0.000495,0.031102
3491,0.023654,0.000509,0.024398
3492,0.023323,0.000692,0.024249
3493,0.023596,0.000487,0.024316
3494,0.023697,0.000506,0.024438
3495,0.023623,0.000543,0.024399
3496,0.027292,0.000531,0.028069
3497,0.02387,0.000644,0.024757
3498,0.023505,0.000779,0.024523
3499,0.023592,0.000658,0.024655
3500,0.023536,0.000601,0.024427
3501,0.023518,0.000524,0.024286
3502,0.023517,0.000514,0.024266
3503,0.023288,0.000508,0.024031
3504,0.023411,0.000493,0.024139
3505,0.023551,0.000486,0.024275
3506,0.023409,0.00049,0.024135
3507,0.023541,0.000515,0.024289
3508,0.0235,0.000536,0.024272
3509,0.025863,0.00064,0.026745
3510,0.024215,0.000536,0.024988
3511,0.023825,0.000653,0.024712
3512,0.023749,0.000534,0.024534
3513,0.026697,0.000708,0.027693
3514,0.025544,0.000608,0.026395
3515,0.025407,0.000551,0.026196
3516,0.02522,0.000746,0.026288
3517,0.025138,0.000701,0.026076
3518,0.050491,0.001426,0.052611
3519,0.046881,0.000952,0.048478
3520,0.030026,0.000708,0.03109
3521,0.052992,0.000942,0.054533
3522,0.02802,0.000522,0.028984
3523,0.025327,0.000513,0.026109
3524,0.029201,0.000539,0.030002
3525,0.025719,0.000529,0.026504
3526,0.02566,0.0005,0.026416
3527,0.026539,0.00049,0.027321
3528,0.025569,0.000501,0.026326
3529,0.025202,0.000648,0.026103
3530,0.025183,0.000649,0.026089
3531,0.024618,0.000496,0.025371
3532,0.024507,0.000651,0.025448
3533,0.025179,0.000625,0.026211
3534,0.024901,0.000514,0.025656
3535,0.024953,0.000671,0.025865
3536,0.024656,0.000691,0.02558
3537,0.024692,0.000675,0.025605
3538,0.024637,0.000523,0.025393
3539,0.024235,0.000515,0.024986
3540,0.024235,0.000499,0.024992
3541,0.02427,0.0005,0.025006
3542,0.026358,0.000528,0.027127
3543,0.02397,0.000504,0.024718
3544,0.024671,0.000498,0.025427
3545,0.024244,0.000582,0.025066
3546,0.023812,0.000496,0.024549
3547,0.023735,0.000497,0.024476
3548,0.024177,0.000488,0.024907
3549,0.024038,0.00065,0.024927
3550,0.023989,0.000512,0.024801
3551,0.059276,0.001213,0.061153
3552,0.045282,0.000919,0.046798
3553,0.02581,0.000697,0.026817
3554,0.02369,0.000732,0.024683
3555,0.023814,0.000633,0.024689
3556,0.023723,0.000572,0.024533
3557,0.023626,0.000522,0.024386
3558,0.023615,0.000512,0.024369
3559,0.027736,0.000508,0.028501
3560,0.023622,0.000511,0.024374
3561,0.024042,0.000607,0.024904
3562,0.023548,0.000535,0.024319
3563,0.023533,0.000516,0.02429
3564,0.023522,0.000517,0.024279
3565,0.023508,0.000518,0.024266
3566,0.023605,0.000647,0.024528
3567,0.022423,0.001055,0.02406
3568,0.022206,0.000701,0.023311
3569,0.021886,0.000628,0.022819
3570,0.022077,0.000531,0.022931
3571,0.022001,0.000468,0.022766
3572,0.021617,0.00045,0.022364
3573,0.021597,0.000718,0.022643
3574,0.021692,0.000571,0.022556
3575,0.021613,0.000443,0.022351
3576,0.021566,0.000469,0.022334
3577,0.021619,0.000647,0.022562
3578,0.022427,0.000824,0.023849
3579,0.021679,0.000451,0.02243
3580,0.021582,0.000448,0.022332
3581,0.021137,0.000446,0.021888
3582,0.021134,0.000483,0.021919
3583,0.021036,0.000561,0.021895
3584,0.021046,0.0005,0.021968
3585,0.021063,0.000587,0.021953
3586,0.02096,0.000987,0.022241
3587,0.020912,0.000601,0.021809
3588,0.020892,0.00044,0.021648
3589,0.053171,0.000977,0.054858
3590,0.036638,0.00077,0.038141
3591,0.024913,0.000478,0.025825
3592,0.021027,0.000625,0.021952
3593,0.020913,0.000692,0.021903
3594,0.020898,0.00044,0.021643
3595,0.020597,0.000464,0.021357
3596,0.020347,0.000444,0.021087
3597,0.02408,0.000454,0.024839
3598,0.020629,0.00045,0.021396
3599,0.020329,0.000448,0.021077
3600,0.020512,0.000572,0.021415
3601,0.020593,0.000627,0.021645
3602,0.020586,0.000543,0.021425
3603,0.020389,0.000506,0.021192
3604,0.020404,0.000457,0.021156
3605,0.020426,0.000447,0.021169
3606,0.020439,0.000529,0.021269
3607,0.02051,0.00045,0.021256
3608,0.020532,0.000438,0.021263
3609,0.020508,0.00054,0.02134
3610,0.020344,0.000448,0.021093
3611,0.02052,0.000596,0.021409
3612,0.020432,0.000587,0.021318
3613,0.020663,0.000432,0.021384
3614,0.020555,0.000437,0.021287
3615,0.020574,0.000496,0.021397
3616,0.020465,0.000486,0.021251
3617,0.020422,0.00065,0.02137
3618,0.020398,0.000462,0.021254
3619,0.023227,0.000442,0.02397
3620,0.02086,0.000443,0.0216
3621,0.020599,0.000438,0.021335
3622,0.020622,0.000437,0.021353
3623,0.020668,0.000439,0.021403
3624,0.02069,0.000436,0.021455
3625,0.020792,0.000767,0.021862
3626,0.02068,0.000455,0.021433
3627,0.020598,0.000456,0.021347
3628,0.02092,0.000468,0.021694
3629,0.02066,0.019524,0.040852
3630,0.039732,0.001064,0.041683
3631,0.031978,0.000741,0.03318
3632,0.020833,0.00044,0.021611
3633,0.020654,0.00058,0.021536
3634,0.020743,0.000596,0.021653
3635,0.020997,0.000595,0.02202
3636,0.021529,0.000452,0.0223
3637,0.021239,0.000445,0.02198
3638,0.025149,0.000446,0.025906
3639,0.021247,0.000434,0.02199
3640,0.021241,0.00044,0.021975
3641,0.021308,0.000581,0.022184
3642,0.021635,0.000476,0.022409
3643,0.021299,0.000454,0.022046
3644,0.021274,0.000604,0.022173
3645,0.020745,0.00045,0.021493
3646,0.020801,0.00046,0.021558
3647,0.020865,0.000462,0.021627
3648,0.020477,0.000433,0.021206
3649,0.021214,0.000635,0.022143
3650,0.021033,0.000698,0.022025
3651,0.020813,0.000584,0.021747
3652,0.019696,0.001201,0.021407
3653,0.019865,0.000541,0.020839
3654,0.01886,0.000433,0.01968
3655,0.021196,0.000661,0.02225
3656,0.020029,0.000464,0.020851
3657,0.01983,0.000617,0.020801
3658,0.01991,0.000495,0.020779
3659,0.020626,0.000759,0.021886
3660,0.019932,0.000427,0.02071
3661,0.019835,0.000575,0.020768
3662,0.020091,0.000445,0.020898
3663,0.019975,0.000819,0.02118
3664,0.019986,0.00043,0.020771
3665,0.019856,0.000606,0.020829
3666,0.020003,0.000483,0.020863
3667,0.019915,0.000438,0.020709
3668,0.019589,0.000528,0.020492
3669,0.01991,0.000734,0.021079
3670,0.039902,0.001009,0.041712
3671,0.036825,0.001019,0.03878
3672,0.031803,0.000728,0.033163
3673,0.022799,0.000675,0.02401
3674,0.049036,0.000918,0.050699
3675,0.021699,0.00048,0.02278
3676,0.019844,0.000453,0.020673
3677,0.023292,0.00044,0.024112
3678,0.020331,0.000419,0.021113
3679,0.019949,0.000581,0.02089
3680,0.019729,0.00041,0.020498
3681,0.019734,0.000511,0.020603
3682,0.019792,0.000781,0.020932
3683,0.019813,0.000417,0.020592
3684,0.01978,0.00041,0.020553
3685,0.019831,0.000571,0.020761
3686,0.020118,0.00046,0.021087
3687,0.019792,0.00067,0.020838
3688,0.019993,0.000673,0.021031
3689,0.020322,0.000578,0.021259
3690,0.020127,0.000614,0.021105
3691,0.019959,0.000448,0.020764
3692,0.019875,0.000419,0.020651
3693,0.019923,0.000441,0.020726
3694,0.01969,0.000444,0.020497
3695,0.019909,0.000613,0.020884
3696,0.019892,0.000444,0.020701
3697,0.019849,0.000581,0.02079
3698,0.01991,0.000576,0.020845
3699,0.020135,0.00047,0.020963
3700,0.021376,0.00044,0.022324
3701,0.020124,0.000673,0.021155
3702,0.020013,0.000587,0.020993
3703,0.020215,0.000739,0.021372
3704,0.019678,0.000484,0.020519
3705,0.019619,0.000633,0.020612
3706,0.019693,0.000607,0.020653
3707,0.019518,0.000664,0.020555
3708,0.019507,0.000485,0.020347
3709,0.019477,0.000417,0.02025
3710,0.019354,0.000418,0.020134
3711,0.038307,0.001197,0.040637
3712,0.034814,0.000718,0.036228
3713,0.019589,0.000602,0.020606
3714,0.019484,0.000619,0.020501
3715,0.019617,0.000426,0.020406
3716,0.019394,0.000422,0.020183
3717,0.01941,0.000493,0.020265
3718,0.019402,0.000585,0.020359
3719,0.023097,0.00067,0.024138
3720,0.020297,0.000525,0.021336
3721,0.019473,0.000611,0.020468
3722,0.019437,0.000553,0.020372
3723,0.019391,0.000478,0.020235
3724,0.019536,0.000433,0.020335
3725,0.019291,0.000416,0.020072
3726,0.019158,0.000535,0.020057
3727,0.019352,0.000537,0.020254
3728,0.019315,0.000405,0.020084
3729,0.01924,0.00055,0.020155
3730,0.019262,0.000483,0.020107
3731,0.018804,0.000412,0.019575
3732,0.018874,0.000412,0.019648
3733,0.018766,0.00043,0.019561
3734,0.018625,0.000454,0.019441
3735,0.018752,0.000551,0.019669
3736,0.018801,0.000619,0.019778
3737,0.018774,0.000628,0.019831
3738,0.018754,0.000504,0.019615
3739,0.018695,0.000427,0.019474
3740,0.018647,0.000413,0.019416
3741,0.018837,0.000417,0.019607
3742,0.018918,0.000434,0.019716
3743,0.020378,0.000595,0.021466
3744,0.018829,0.000418,0.019601
3745,0.018882,0.000589,0.019844
3746,0.019189,0.000623,0.020167
3747,0.019105,0.000444,0.019927
3748,0.019068,0.000415,0.019856
3749,0.018724,0.000408,0.019499
3750,0.019019,0.000499,0.019882
3751,0.019051,0.00058,0.019994
3752,0.018969,0.000466,0.019796
3753,0.019002,0.00057,0.019969
3754,0.050288,0.001702,0.05301
3755,0.03048,0.000789,0.032299
3756,0.021264,0.000432,0.022271
3757,0.016981,0.000403,0.017789
3758,0.017062,0.000394,0.017849
3759,0.017521,0.000629,0.018567
3760,0.017099,0.000429,0.017922
3761,0.017116,0.00044,0.017951
3762,0.017092,0.000638,0.018116
3763,0.017118,0.000412,0.017916
3764,0.020937,0.000591,0.021925
3765,0.017134,0.000458,0.017978
3766,0.017015,0.000407,0.017806
3767,0.016938,0.000556,0.017877
3768,0.016949,0.000401,0.017735
3769,0.016958,0.000392,0.017735
3770,0.017533,0.000669,0.018582
3771,0.017606,0.000438,0.01868
3772,0.017421,0.000394,0.018213
3773,0.017605,0.000395,0.018377
3774,0.017501,0.000397,0.0183
3775,0.017516,0.000542,0.018441
3776,0.018165,0.000388,0.018955
3777,0.017572,0.000403,0.018355
3778,0.018,0.000521,0.018898
3779,0.017649,0.000392,0.018443
3780,0.017602,0.000409,0.018399
3781,0.017546,0.000403,0.018333
3782,0.017957,0.000433,0.018772
3783,0.017738,0.00077,0.018886
3784,0.017713,0.000607,0.01873
3785,0.017747,0.000407,0.01857
3786,0.017752,0.000565,0.018699
3787,0.017608,0.000502,0.018488
3788,0.017779,0.00041,0.018689
3789,0.019947,0.0004,0.020734
3790,0.019465,0.000493,0.020342
3791,0.017674,0.000545,0.018602
3792,0.017766,0.0005,0.018647
3793,0.018348,0.000398,0.019134
3794,0.017777,0.000546,0.018702
3795,0.017982,0.000414,0.018771
3796,0.018716,0.000507,0.019602
3797,0.018168,0.000579,0.019127
3798,0.018084,0.000449,0.018913
3799,0.017849,0.000599,0.018825
3800,0.019705,0.000488,0.020573
3801,0.052986,0.000954,0.054761
3802,0.031699,0.001283,0.033955
3803,0.02009,0.00043,0.021138
3804,0.018715,0.00054,0.019658
3805,0.019115,0.000592,0.020278
3806,0.01935,0.000398,0.020155
3807,0.019149,0.000548,0.020095
3808,0.019061,0.000391,0.01985
3809,0.019116,0.000382,0.019922
3810,0.024432,0.000584,0.02546
3811,0.019506,0.000411,0.020316
3812,0.019344,0.000383,0.020115
3813,0.019306,0.00053,0.020226
3814,0.019088,0.000404,0.019884
3815,0.019085,0.000542,0.020015
3816,0.019009,0.000395,0.019784
3817,0.019055,0.000386,0.019837
3818,0.019229,0.000585,0.020201
3819,0.019395,0.000438,0.020215
3820,0.019306,0.000393,0.020073
3821,0.019268,0.00074,0.020393
3822,0.019295,0.000451,0.020219
3823,0.019179,0.000522,0.020077
3824,0.019364,0.000382,0.02015
3825,0.020655,0.000439,0.021474
3826,0.019652,0.000599,0.020629
3827,0.019448,0.000405,0.020234
3828,0.015822,0.000501,0.016697
3829,0.015941,0.000613,0.016947
3830,0.015452,0.000412,0.016257
3831,0.01548,0.000602,0.016473
3832,0.015365,0.000436,0.016178
3833,0.015249,0.000416,0.016048
3834,0.017538,0.000565,0.018486
3835,0.015357,0.000414,0.016152
3836,0.015345,0.000411,0.016138
3837,0.015308,0.000657,0.016346
3838,0.015329,0.00051,0.016223
3839,0.022551,0.000748,0.02376
3840,0.020511,0.000421,0.021334
3841,0.019824,0.000399,0.020595
3842,0.019605,0.000572,0.020561
3843,0.019337,0.000403,0.020151
3844,0.019254,0.000395,0.020025
3845,0.019555,0.000573,0.020505
3846,0.057695,0.000887,0.059443
3847,0.03355,0.001035,0.035595
3848,0.0204,0.000396,0.021419
3849,0.059814,0.000717,0.061282
3850,0.023761,0.000887,0.02538
3851,0.020719,0.000437,0.02161
3852,0.024032,0.000407,0.024855
3853,0.020308,0.000541,0.021244
3854,0.020121,0.000388,0.020905
3855,0.020283,0.000641,0.02135
3856,0.018945,0.000785,0.020395
3857,0.018942,0.000457,0.019944
3858,0.018532,0.000505,0.019529
3859,0.01854,0.000406,0.019396
3860,0.018417,0.000381,0.019257
3861,0.018625,0.000579,0.019659
3862,0.018578,0.000359,0.019393
3863,0.01848,0.000504,0.019435
3864,0.018475,0.000362,0.019296
3865,0.018377,0.000365,0.019194
3866,0.018323,0.0005,0.01929
3867,0.018289,0.00047,0.019212
3868,0.01845,0.000428,0.019335
3869,0.018408,0.000535,0.019399
3870,0.018453,0.000382,0.01929
3871,0.018476,0.000518,0.019442
3872,0.018547,0.000466,0.01947
3873,0.018636,0.000375,0.019626
3874,0.018519,0.000507,0.0195
3875,0.019031,0.000567,0.020165
3876,0.018457,0.000366,0.019287
3877,0.018449,0.000504,0.019412
3878,0.018427,0.000363,0.019244
3879,0.018276,0.000466,0.019198
3880,0.018306,0.000371,0.019133
3881,0.018259,0.000357,0.019074
3882,0.018977,0.000475,0.019913
3883,0.018444,0.00036,0.019261
3884,0.018456,0.000366,0.019288
3885,0.018286,0.000446,0.019182
3886,0.018351,0.00036,0.019159
3887,0.044807,0.00107,0.046777
3888,0.034055,0.000629,0.035796
3889,0.02875,0.000538,0.029998
3890,0.018783,0.000597,0.020092
3891,0.018374,0.000421,0.019276
3892,0.018518,0.000397,0.019371
3893,0.018429,0.000512,0.019408
3894,0.018306,0.000353,0.019122
3895,0.018437,0.000352,0.01925
3896,0.022064,0.000369,0.0229
3897,0.018473,0.000361,0.019338
3898,0.018343,0.000533,0.019328
3899,0.018375,0.000357,0.019187
3900,0.018306,0.000354,0.019114
3901,0.018455,0.000462,0.019375
3902,0.018307,0.000378,0.019142
3903,0.018516,0.000353,0.019327
3904,0.01843,0.000355,0.019234
3905,0.018388,0.000356,0.019191
3906,0.018296,0.000541,0.019303
3907,0.018525,0.00045,0.019523
3908,0.018303,0.000409,0.019176
3909,0.018414,0.000552,0.019422
3910,0.018339,0.000365,0.019177
3911,0.018527,0.000361,0.019365
3912,0.018289,0.000345,0.019104
3913,0.018361,0.000353,0.019177
3914,0.018392,0.000374,0.019234
3915,0.01845,0.000343,0.019264
3916,0.01895,0.000495,0.019916
3917,0.018312,0.000447,0.019243
3918,0.018378,0.000343,0.01919
3919,0.020662,0.000425,0.021772
3920,0.018431,0.00034,0.019259
3921,0.018491,0.000344,0.019317
3922,0.018422,0.000342,0.019235
3923,0.018495,0.000452,0.01943
3924,0.018498,0.000362,0.019403
3925,0.018323,0.000445,0.01926
3926,0.018385,0.000353,0.019215
3927,0.049918,0.000907,0.051756
3928,0.030115,0.000646,0.031836
3929,0.029414,0.000618,0.030749
3930,0.025076,0.000378,0.026131
3931,0.018415,0.000354,0.019248
3932,0.018493,0.000435,0.019408
3933,0.019942,0.000603,0.021036
3934,0.018798,0.000359,0.019621
3935,0.018547,0.000343,0.019349
3936,0.022825,0.000344,0.023629
